sampleid,x,y
2135,853,1
2136,732,1
2137,187,1
2138,247,1
2139,48,1
2140,929,1
2141,836,1
2142,643,1
2143,511,1
2144,169,1
2145,240,1
2146,882,1
2147,912,1
2148,413,1
2149,69,1
2150,566,1
2151,966,1
2152,44,1
2153,581,1
2154,752,1
2155,899,1
2156,763,1
2157,514,1
2158,429,1
2159,559,1
2160,615,1
2161,216,1
2162,94,1
2163,529,1
2164,252,1
2165,77,1
2166,20,1
2167,199,1
2168,139,1
2169,30,1
2170,562,1
2171,445,1
2172,213,1
2173,315,1
2174,879,1
2175,393,1
2176,92,1
2177,264,1
2178,602,1
2179,292,1
2180,326,1
2181,626,1
2182,710,1
2183,709,1
2184,563,1
2185,556,1
2186,225,1
2187,932,1
2188,575,1
2189,230,1
2190,780,1
2191,200,1
2192,473,1
2193,342,1
2194,404,1
2195,229,1
2196,259,1
2197,768,1
2198,748,1
2199,1000,1
2200,85,1
2201,965,1
2202,567,1
2203,419,1
2204,881,1
2205,770,1
2206,435,1
2207,780,1
2208,810,1
2209,694,1
2210,306,1
2211,562,1
2212,73,1
2213,663,1
2214,475,1
2215,260,1
2216,935,1
2217,497,1
2218,192,1
2219,1009,0
2220,815,1
2221,295,1
2222,587,1
2223,824,1
2224,851,1
2225,654,1
2226,890,1
2227,732,1
2228,960,1
2229,703,1
2230,469,1
2231,907,1
2232,735,1
2233,51,1
2234,481,1
2235,658,1
2236,532,1
2237,264,1
2238,720,1
2239,1023,0
2240,293,1
2241,174,1
2242,355,1
2243,378,1
2244,590,1
2245,769,1
2246,81,1
2247,345,1
2248,952,1
2249,851,1
2250,751,1
2251,474,1
2252,130,1
2253,486,1
2254,622,1
2255,141,1
2256,288,1
2257,87,1
2258,557,1
2259,482,1
2260,1023,0
2261,214,1
2262,508,1
2263,801,1
2264,127,1
2265,1000,1
2266,982,1
2267,204,1
2268,118,1
2269,435,1
2270,710,1
2271,160,1
2272,617,1
2273,591,1
2274,188,1
2275,206,1
2276,834,1
2277,221,1
2278,327,1
2279,978,1
2280,326,1
2281,488,1
2282,543,1
2283,171,1
2284,868,1
2285,972,1
2286,917,1
2287,291,1
2288,876,1
2289,112,1
2290,535,1
2291,196,1
2292,344,1
2293,687,1
2294,956,1
2295,872,1
2296,304,1
2297,830,1
2298,391,1
2299,584,1
2300,141,1
2301,845,1
2302,325,1
2303,29,1
2304,714,1
2305,987,1
2306,614,1
2307,104,1
2308,478,1
2309,445,1
2310,250,1
2311,119,1
2312,11,1
2313,669,1
2314,163,1
2315,863,1
2316,575,1
2317,123,1
2318,848,1
2319,182,1
2320,1013,0
2321,264,1
2322,500,1
2323,790,1
2324,173,1
2325,510,1
2326,950,1
2327,637,1
2328,51,1
2329,193,1
2330,465,1
2331,167,1
2332,113,1
2333,681,1
2334,756,1
2335,733,1
2336,756,1
2337,183,1
2338,407,1
2339,159,1
2340,630,1
2341,682,1
2342,560,1
2343,263,1
2344,624,1
2345,308,1
2346,697,1
2347,178,1
2348,381,1
2349,407,1
2350,825,1
2351,153,1
2352,635,1
2353,831,1
2354,204,1
2355,113,1
2356,482,1
2357,195,1
2358,30,1
2359,259,1
2360,528,1
2361,441,1
2362,835,1
2363,715,1
2364,755,1
2365,323,1
2366,75,1
2367,983,1
2368,951,1
2369,906,1
2370,648,1
2371,752,1
2372,697,1
2373,454,1
2374,851,1
2375,607,1
2376,534,1
2377,815,1
2378,878,1
2379,61,1
2380,340,1
2381,556,1
2382,582,1
2383,284,1
2384,355,1
2385,330,1
2386,926,1
2387,645,1
2388,452,1
2389,59,1
2390,730,1
2391,533,1
2392,813,1
2393,145,1
2394,279,1
2395,942,1
2396,1001,0
2397,675,1
2398,57,1
2399,162,1
2400,907,1
2401,578,1
2402,588,1
2403,685,1
2404,641,1
2405,76,1
2406,112,1
2407,623,1
2408,548,1
2409,537,1
2410,234,1
2411,172,1
2412,666,1
2413,133,1
2414,379,1
2415,734,1
2416,582,1
2417,528,1
2418,503,1
2419,146,1
2420,790,1
2421,717,1
2422,110,1
2423,456,1
2424,342,1
2425,981,1
2426,722,1
2427,193,1
2428,1005,0
2429,544,1
2430,212,1
2431,413,1
2432,735,1
2433,329,1
2434,468,1
2435,689,1
2436,837,1
2437,184,1
2438,393,1
2439,907,1
2440,718,1
2441,46,1
2442,18,1
2443,988,1
2444,957,1
2445,151,1
2446,176,1
2447,73,1
2448,663,1
2449,751,1
2450,945,1
2451,675,1
2452,984,1
2453,504,1
2454,588,1
2455,669,1
2456,853,1
2457,561,1
2458,473,1
2459,210,1
2460,837,1
2461,14,1
2462,375,1
2463,610,1
2464,346,1
2465,29,1
2466,4,1
2467,1020,0
2468,304,1
2469,422,1
2470,791,1
2471,927,1
2472,142,1
2473,106,1
2474,615,1
2475,604,1
2476,102,1
2477,692,1
2478,570,1
2479,856,1
2480,929,1
2481,124,1
2482,68,1
2483,548,1
2484,909,1
2485,717,1
2486,96,1
2487,742,1
2488,740,1
2489,206,1
2490,483,1
2491,759,1
2492,127,1
2493,739,1
2494,644,1
2495,5,1
2496,392,1
2497,984,1
2498,370,1
2499,164,1
2500,602,1
2501,385,1
2502,443,1
2503,311,1
2504,511,1
2505,100,1
2506,906,1
2507,919,1
2508,125,1
2509,657,1
2510,259,1
2511,422,1
2512,307,1
2513,443,1
2514,466,1
2515,104,1
2516,188,1
2517,216,1
2518,181,1
2519,193,1
2520,81,1
2521,480,1
2522,185,1
2523,647,1
2524,663,1
2525,726,1
2526,14,1
2527,806,1
2528,328,1
2529,671,1
2530,811,1
2531,653,1
2532,760,1
2533,222,1
2534,78,1
2535,352,1
2536,749,1
2537,1003,0
2538,127,1
2539,393,1
2540,67,1
2541,917,1
2542,273,1
2543,601,1
2544,746,1
2545,464,1
2546,399,1
2547,994,1
2548,213,1
2549,19,1
2550,834,1
2551,358,1
2552,294,1
2553,716,1
2554,425,1
2555,363,1
2556,614,1
2557,701,1
2558,412,1
2559,219,1
2560,52,1
2561,989,1
2562,173,1
2563,551,1
2564,949,1
2565,973,1
2566,828,1
2567,249,1
2568,460,1
2569,690,1
2570,872,1
2571,121,1
2572,1018,0
2573,380,1
2574,232,1
2575,253,1
2576,657,1
2577,258,1
2578,121,1
2579,359,1
2580,692,1
2581,213,1
2582,17,1
2583,20,1
2584,777,1
2585,792,1
2586,346,1
2587,449,1
2588,537,1
2589,714,1
2590,750,1
2591,996,1
2592,682,1
2593,688,1
2594,286,1
2595,867,1
2596,246,1
2597,10,1
2598,983,1
2599,710,1
2600,674,1
2601,400,1
2602,324,1
2603,906,1
2604,580,1
2605,338,1
2606,12,1
2607,57,1
2608,158,1
2609,857,1
2610,274,1
2611,775,1
2612,1016,0
2613,225,1
2614,969,1
2615,205,1
2616,912,1
2617,267,1
2618,687,1
2619,963,1
2620,173,1
2621,310,1
2622,393,1
2623,803,1
2624,553,1
2625,133,1
2626,686,1
2627,471,1
2628,264,1
2629,1009,0
2630,744,1
2631,265,1
2632,365,1
2633,727,1
2634,79,1
2635,992,1
2636,579,1
2637,854,1
2638,912,1
2639,853,1
2640,607,1
2641,936,1
2642,162,1
2643,506,1
2644,631,1
2645,1025,0
2646,581,1
2647,560,1
2648,475,1
2649,282,1
2650,291,1
2651,400,1
2652,745,1
2653,97,1
2654,460,1
2655,259,1
2656,867,1
2657,537,1
2658,83,1
2659,639,1
2660,286,1
2661,90,1
2662,485,1
2663,758,1
2664,895,1
2665,1020,0
2666,436,1
2667,581,1
2668,954,1
2669,252,1
2670,771,1
2671,669,1
2672,430,1
2673,208,1
2674,837,1
2675,601,1
2676,298,1
2677,1015,0
2678,435,1
2679,805,1
2680,706,1
2681,610,1
2682,355,1
2683,97,1
2684,563,1
2685,9,1
2686,641,1
2687,847,1
2688,426,1
2689,739,1
2690,192,1
2691,676,1
2692,764,1
2693,694,1
2694,859,1
2695,558,1
2696,234,1
2697,663,1
2698,782,1
2699,905,1
2700,455,1
2701,727,1
2702,451,1
2703,783,1
2704,920,1
2705,226,1
2706,231,1
2707,943,1
2708,111,1
2709,202,1
2710,882,1
2711,837,1
2712,745,1
2713,835,1
2714,237,1
2715,848,1
2716,515,1
2717,157,1
2718,464,1
2719,319,1
2720,23,1
2721,869,1
2722,997,1
2723,643,1
2724,418,1
2725,734,1
2726,362,1
2727,445,1
2728,686,1
2729,980,1
2730,368,1
2731,446,1
2732,1018,0
2733,587,1
2734,85,1
2735,628,1
2736,557,1
2737,618,1
2738,702,1
2739,366,1
2740,960,1
2741,84,1
2742,234,1
2743,68,1
2744,885,1
2745,886,1
2746,585,1
2747,540,1
2748,138,1
2749,189,1
2750,175,1
2751,60,1
2752,655,1
2753,33,1
2754,454,1
2755,791,1
2756,125,1
2757,1017,0
2758,917,1
2759,940,1
2760,435,1
2761,678,1
2762,901,1
2763,671,1
2764,131,1
2765,919,1
2766,828,1
2767,27,1
2768,1006,0
2769,848,1
2770,335,1
2771,221,1
2772,982,1
2773,873,1
2774,625,1
2775,503,1
2776,476,1
2777,118,1
2778,775,1
2779,875,1
2780,526,1
2781,42,1
2782,168,1
2783,239,1
2784,859,1
2785,58,1
2786,572,1
2787,242,1
2788,1025,0
2789,468,1
2790,994,1
2791,548,1
2792,740,1
2793,245,1
2794,332,1
2795,903,1
2796,390,1
2797,453,1
2798,205,1
2799,521,1
2800,915,1
2801,117,1
2802,476,1
2803,431,1
2804,767,1
2805,443,1
2806,339,1
2807,540,1
2808,774,1
2809,170,1
2810,88,1
2811,428,1
2812,884,1
2813,869,1
2814,740,1
2815,369,1
2816,701,1
2817,181,1
2818,868,1
2819,26,1
2820,831,1
2821,593,1
2822,596,1
2823,585,1
2824,496,1
2825,70,1
2826,794,1
2827,942,1
2828,242,1
2829,1023,0
2830,549,1
2831,951,1
2832,220,1
2833,288,1
2834,915,1
2835,279,1
2836,114,1
2837,987,1
2838,381,1
2839,558,1
2840,67,1
2841,925,1
2842,958,1
2843,252,1
2844,337,1
2845,256,1
2846,37,1
2847,807,1
2848,696,1
2849,281,1
2850,888,1
2851,127,1
2852,19,1
2853,872,1
2854,282,1
2855,500,1
2856,619,1
2857,516,1
2858,387,1
2859,1025,0
2860,354,1
2861,112,1
2862,372,1
2863,10,1
2864,142,1
2865,696,1
2866,131,1
2867,871,1
2868,397,1
2869,398,1
2870,862,1
2871,411,1
2872,973,1
2873,771,1
2874,84,1
2875,47,1
2876,93,1
2877,104,1
2878,601,1
2879,987,1
2880,893,1
2881,914,1
2882,292,1
2883,519,1
2884,637,1
2885,596,1
2886,502,1
2887,88,1
2888,698,1
2889,455,1
2890,591,1
2891,97,1
2892,378,1
2893,395,1
2894,850,1
2895,459,1
2896,888,1
2897,465,1
2898,0,1
2899,991,1
2900,711,1
2901,433,1
2902,766,1
2903,102,1
2904,85,1
2905,23,1
2906,544,1
2907,401,1
2908,1008,0
2909,229,1
2910,835,1
2911,207,1
2912,177,1
2913,554,1
2914,65,1
2915,654,1
2916,332,1
2917,305,1
2918,720,1
2919,493,1
2920,698,1
2921,146,1
2922,838,1
2923,5,1
2924,998,1
2925,274,1
2926,591,1
2927,980,1
2928,670,1
2929,900,1
2930,767,1
2931,1025,0
2932,605,1
2933,703,1
2934,278,1
2935,632,1
2936,981,1
2937,878,1
2938,554,1
2939,1017,0
2940,427,1
2941,515,1
2942,320,1
2943,839,1
2944,396,1
2945,917,1
2946,680,1
2947,503,1
2948,108,1
2949,863,1
2950,579,1
2951,132,1
2952,541,1
2953,918,1
2954,73,1
2955,934,1
2956,916,1
2957,580,1
2958,913,1
2959,57,1
2960,457,1
2961,180,1
2962,906,1
2963,974,1
2964,726,1
2965,28,1
2966,483,1
2967,207,1
2968,174,1
2969,307,1
2970,568,1
2971,558,1
2972,204,1
2973,713,1
2974,861,1
2975,743,1
2976,785,1
2977,985,1
2978,864,1
2979,903,1
2980,27,1
2981,863,1
2982,888,1
2983,289,1
2984,403,1
2985,494,1
2986,64,1
2987,515,1
2988,321,1
2989,1003,0
2990,734,1
2991,260,1
2992,381,1
2993,197,1
2994,948,1
2995,387,1
2996,113,1
2997,872,1
2998,571,1
2999,923,1
3000,516,1
3001,786,1
3002,865,1
3003,130,1
3004,498,1
3005,330,1
3006,854,1
3007,981,1
3008,670,1
3009,543,1
3010,303,1
3011,16,1
3012,1003,0
3013,356,1
3014,926,1
3015,427,1
3016,808,1
3017,263,1
3018,975,1
3019,802,1
3020,792,1
3021,393,1
3022,553,1
3023,234,1
3024,606,1
3025,272,1
3026,259,1
3027,548,1
3028,924,1
3029,580,1
3030,761,1
3031,603,1
3032,431,1
3033,279,1
3034,894,1
3035,23,1
3036,416,1
3037,940,1
3038,598,1
3039,577,1
3040,257,1
3041,54,1
3042,83,1
3043,580,1
3044,117,1
3045,529,1
3046,702,1
3047,589,1
3048,698,1
3049,784,1
3050,903,1
3051,82,1
3052,947,1
3053,568,1
3054,959,1
3055,933,1
3056,798,1
3057,290,1
3058,367,1
3059,675,1
3060,857,1
3061,783,1
3062,259,1
3063,922,1
3064,587,1
3065,287,1
3066,61,1
3067,798,1
3068,532,1
3069,929,1
3070,540,1
3071,718,1
3072,427,1
3073,328,1
3074,895,1
3075,921,1
3076,162,1
3077,378,1
3078,485,1
3079,303,1
3080,663,1
3081,172,1
3082,448,1
3083,230,1
3084,399,1
3085,914,1
3086,520,1
3087,610,1
3088,149,1
3089,677,1
3090,925,1
3091,916,1
3092,7,1
3093,884,1
3094,916,1
3095,689,1
3096,499,1
3097,84,1
3098,970,1
3099,360,1
3100,316,1
3101,631,1
3102,268,1
3103,800,1
3104,610,1
3105,952,1
3106,79,1
3107,699,1
3108,629,1
3109,944,1
3110,578,1
3111,610,1
3112,456,1
3113,966,1
3114,351,1
3115,853,1
3116,482,1
3117,900,1
3118,504,1
3119,696,1
3120,893,1
3121,757,1
3122,73,1
3123,973,1
3124,439,1
3125,390,1
3126,113,1
3127,70,1
3128,783,1
3129,225,1
3130,185,1
3131,457,1
3132,821,1
3133,832,1
3134,741,1
3135,334,1
3136,624,1
3137,641,1
3138,167,1
3139,21,1
3140,5,1
3141,852,1
3142,936,1
3143,864,1
3144,908,1
3145,377,1
3146,240,1
3147,364,1
3148,83,1
3149,374,1
3150,630,1
3151,484,1
3152,593,1
3153,342,1
3154,710,1
3155,235,1
3156,18,1
3157,377,1
3158,236,1
3159,423,1
3160,712,1
3161,55,1
3162,904,1
3163,113,1
3164,786,1
3165,324,1
3166,678,1
3167,800,1
3168,300,1
3169,1000,1
3170,90,1
3171,945,1
3172,471,1
3173,725,1
3174,882,1
3175,858,1
3176,470,1
3177,843,1
3178,9,1
3179,609,1
3180,486,1
3181,202,1
3182,234,1
3183,396,1
3184,316,1
3185,470,1
3186,114,1
3187,598,1
3188,567,1
3189,1003,0
3190,483,1
3191,597,1
3192,162,1
3193,95,1
3194,371,1
3195,105,1
3196,444,1
3197,521,1
3198,745,1
3199,278,1
3200,923,1
3201,876,1
3202,353,1
3203,79,1
3204,415,1
3205,342,1
3206,394,1
3207,290,1
3208,947,1
3209,380,1
3210,48,1
3211,131,1
3212,1000,1
3213,752,1
3214,420,1
3215,123,1
3216,555,1
3217,99,1
3218,851,1
3219,854,1
3220,581,1
3221,954,1
3222,455,1
3223,456,1
3224,615,1
3225,427,1
3226,693,1
3227,484,1
3228,297,1
3229,741,1
3230,238,1
3231,336,1
3232,874,1
3233,186,1
3234,174,1
3235,305,1
3236,532,1
3237,366,1
3238,187,1
3239,733,1
3240,312,1
3241,562,1
3242,37,1
3243,152,1
3244,1008,0
3245,673,1
3246,152,1
3247,364,1
3248,443,1
3249,154,1
3250,1023,0
3251,506,1
3252,448,1
3253,959,1
3254,271,1
3255,575,1
3256,617,1
3257,674,1
3258,981,1
3259,115,1
3260,408,1
3261,681,1
3262,396,1
3263,147,1
3264,414,1
3265,997,1
3266,39,1
3267,431,1
3268,562,1
3269,244,1
3270,860,1
3271,244,1
3272,712,1
3273,62,1
3274,293,1
3275,484,1
3276,348,1
3277,71,1
3278,879,1
3279,734,1
3280,86,1
3281,184,1
3282,944,1
3283,597,1
3284,2,1
3285,671,1
3286,750,1
3287,442,1
3288,62,1
3289,537,1
3290,966,1
3291,574,1
3292,141,1
3293,433,1
3294,734,1
3295,184,1
3296,989,1
3297,594,1
3298,845,1
3299,571,1
3300,283,1
3301,86,1
3302,26,1
3303,649,1
3304,344,1
3305,572,1
3306,722,1
3307,667,1
3308,152,1
3309,716,1
3310,545,1
3311,694,1
3312,736,1
3313,398,1
3314,692,1
3315,633,1
3316,707,1
3317,907,1
3318,93,1
3319,131,1
3320,289,1
3321,749,1
3322,812,1
3323,90,1
3324,682,1
3325,244,1
3326,215,1
3327,392,1
3328,237,1
3329,361,1
3330,615,1
3331,732,1
3332,765,1
3333,638,1
3334,451,1
3335,192,1
3336,845,1
3337,631,1
3338,285,1
3339,572,1
3340,971,1
3341,827,1
3342,173,1
3343,802,1
3344,238,1
3345,195,1
3346,392,1
3347,83,1
3348,65,1
3349,126,1
3350,154,1
3351,583,1
3352,87,1
3353,102,1
3354,313,1
3355,894,1
3356,481,1
3357,151,1
3358,954,1
3359,485,1
3360,637,1
3361,886,1
3362,508,1
3363,118,1
3364,926,1
3365,711,1
3366,81,1
3367,597,1
3368,113,1
3369,975,1
3370,753,1
3371,827,1
3372,119,1
3373,351,1
3374,360,1
3375,508,1
3376,120,1
3377,531,1
3378,143,1
3379,734,1
3380,220,1
3381,148,1
3382,882,1
3383,114,1
3384,535,1
3385,687,1
3386,151,1
3387,975,1
3388,727,1
3389,418,1
3390,912,1
3391,406,1
3392,204,1
3393,910,1
3394,744,1
3395,549,1
3396,648,1
3397,795,1
3398,407,1
3399,691,1
3400,122,1
3401,59,1
3402,576,1
3403,170,1
3404,113,1
3405,1019,0
3406,811,1
3407,347,1
3408,746,1
3409,437,1
3410,469,1
3411,772,1
3412,693,1
3413,172,1
3414,951,1
3415,291,1
3416,673,1
3417,408,1
3418,139,1
3419,245,1
3420,282,1
3421,798,1
3422,318,1
3423,1020,0
3424,391,1
3425,935,1
3426,261,1
3427,354,1
3428,386,1
3429,474,1
3430,701,1
3431,506,1
3432,46,1
3433,392,1
3434,796,1
3435,810,1
3436,689,1
3437,267,1
3438,27,1
3439,906,1
3440,298,1
3441,818,1
3442,660,1
3443,909,1
3444,189,1
3445,948,1
3446,291,1
3447,1009,0
3448,474,1
3449,943,1
3450,642,1
3451,280,1
3452,113,1
3453,669,1
3454,904,1
3455,318,1
3456,567,1
3457,393,1
3458,529,1
3459,307,1
3460,898,1
3461,545,1
3462,581,1
3463,502,1
3464,214,1
3465,389,1
3466,36,1
3467,9,1
3468,496,1
3469,268,1
3470,141,1
3471,807,1
3472,552,1
3473,774,1
3474,194,1
3475,562,1
3476,476,1
3477,286,1
3478,177,1
3479,535,1
3480,343,1
3481,142,1
3482,231,1
3483,401,1
3484,634,1
3485,317,1
3486,578,1
3487,52,1
3488,198,1
3489,981,1
3490,68,1
3491,396,1
3492,918,1
3493,493,1
3494,160,1
3495,412,1
3496,325,1
3497,826,1
3498,269,1
3499,188,1
3500,667,1
3501,347,1
3502,526,1
3503,73,1
3504,344,1
3505,271,1
3506,292,1
3507,661,1
3508,249,1
3509,623,1
3510,447,1
3511,505,1
3512,136,1
3513,452,1
3514,369,1
3515,112,1
3516,566,1
3517,679,1
3518,143,1
3519,34,1
3520,304,1
3521,315,1
3522,511,1
3523,595,1
3524,156,1
3525,444,1
3526,616,1
3527,708,1
3528,464,1
3529,873,1
3530,559,1
3531,227,1
3532,794,1
3533,353,1
3534,622,1
3535,183,1
3536,53,1
3537,299,1
3538,607,1
3539,705,1
3540,805,1
3541,408,1
3542,728,1
3543,1000,1
3544,380,1
3545,255,1
3546,822,1
3547,489,1
3548,608,1
3549,960,1
3550,520,1
3551,331,1
3552,487,1
3553,338,1
3554,241,1
3555,382,1
3556,230,1
3557,226,1
3558,785,1
3559,107,1
3560,291,1
3561,620,1
3562,808,1
3563,209,1
3564,894,1
3565,155,1
3566,46,1
3567,6,1
3568,788,1
3569,158,1
3570,583,1
3571,269,1
3572,436,1
3573,678,1
3574,940,1
3575,939,1
3576,53,1
3577,588,1
3578,316,1
3579,269,1
3580,941,1
3581,904,1
3582,148,1
3583,778,1
3584,791,1
3585,973,1
3586,199,1
3587,940,1
3588,520,1
3589,376,1
3590,472,1
3591,829,1
3592,491,1
3593,995,1
3594,745,1
3595,920,1
3596,5,1
3597,547,1
3598,141,1
3599,988,1
3600,487,1
3601,93,1
3602,421,1
3603,87,1
3604,901,1
3605,581,1
3606,560,1
3607,929,1
3608,755,1
3609,70,1
3610,186,1
3611,40,1
3612,122,1
3613,435,1
3614,682,1
3615,264,1
3616,689,1
3617,984,1
3618,207,1
3619,808,1
3620,752,1
3621,910,1
3622,439,1
3623,840,1
3624,926,1
3625,219,1
3626,748,1
3627,345,1
3628,709,1
3629,785,1
3630,478,1
3631,887,1
3632,162,1
3633,713,1
3634,135,1
3635,449,1
3636,5,1
3637,85,1
3638,199,1
3639,253,1
3640,300,1
3641,438,1
3642,212,1
3643,589,1
3644,381,1
3645,47,1
3646,787,1
3647,51,1
3648,259,1
3649,585,1
3650,385,1
3651,112,1
3652,536,1
3653,606,1
3654,970,1
3655,765,1
3656,463,1
3657,880,1
3658,67,1
3659,510,1
3660,65,1
3661,115,1
3662,999,1
3663,527,1
3664,204,1
3665,344,1
3666,535,1
3667,590,1
3668,709,1
3669,728,1
3670,959,1
3671,184,1
3672,116,1
3673,552,1
3674,802,1
3675,640,1
3676,508,1
3677,468,1
3678,263,1
3679,987,1
3680,521,1
3681,838,1
3682,124,1
3683,103,1
3684,515,1
3685,319,1
3686,753,1
3687,520,1
3688,908,1
3689,44,1
3690,855,1
3691,631,1
3692,579,1
3693,443,1
3694,274,1
3695,708,1
3696,936,1
3697,777,1
3698,761,1
3699,110,1
3700,266,1
3701,158,1
3702,142,1
3703,988,1
3704,449,1
3705,409,1
3706,306,1
3707,223,1
3708,990,1
3709,199,1
3710,805,1
3711,84,1
3712,994,1
3713,238,1
3714,372,1
3715,221,1
3716,522,1
3717,644,1
3718,460,1
3719,318,1
3720,573,1
3721,108,1
3722,566,1
3723,741,1
3724,791,1
3725,653,1
3726,524,1
3727,654,1
3728,539,1
3729,644,1
3730,283,1
3731,604,1
3732,1005,0
3733,612,1
3734,525,1
3735,662,1
3736,847,1
3737,841,1
3738,594,1
3739,794,1
3740,462,1
3741,333,1
3742,781,1
3743,307,1
3744,962,1
3745,556,1
3746,809,1
3747,474,1
3748,777,1
3749,943,1
3750,189,1
3751,152,1
3752,490,1
3753,434,1
3754,389,1
3755,473,1
3756,386,1
3757,486,1
3758,459,1
3759,428,1
3760,289,1
3761,324,1
3762,490,1
3763,949,1
3764,946,1
3765,978,1
3766,537,1
3767,786,1
3768,728,1
3769,763,1
3770,5,1
3771,203,1
3772,320,1
3773,992,1
3774,307,1
3775,403,1
3776,868,1
3777,937,1
3778,218,1
3779,339,1
3780,581,1
3781,1001,0
3782,755,1
3783,319,1
3784,424,1
3785,109,1
3786,904,1
3787,305,1
3788,137,1
3789,270,1
3790,465,1
3791,723,1
3792,22,1
3793,274,1
3794,761,1
3795,40,1
3796,954,1
3797,566,1
3798,983,1
3799,762,1
3800,521,1
3801,262,1
3802,590,1
3803,709,1
3804,769,1
3805,613,1
3806,607,1
3807,912,1
3808,508,1
3809,739,1
3810,127,1
3811,718,1
3812,677,1
3813,439,1
3814,919,1
3815,812,1
3816,938,1
3817,601,1
3818,57,1
3819,975,1
3820,735,1
3821,910,1
3822,926,1
3823,467,1
3824,170,1
3825,874,1
3826,767,1
3827,236,1
3828,641,1
3829,756,1
3830,579,1
3831,368,1
3832,920,1
3833,510,1
3834,1008,0
3835,759,1
3836,465,1
3837,415,1
3838,452,1
3839,229,1
3840,460,1
3841,219,1
3842,874,1
3843,838,1
3844,588,1
3845,946,1
3846,604,1
3847,782,1
3848,550,1
3849,469,1
3850,484,1
3851,239,1
3852,642,1
3853,365,1
3854,120,1
3855,234,1
3856,297,1
3857,146,1
3858,370,1
3859,760,1
3860,509,1
3861,742,1
3862,97,1
3863,326,1
3864,387,1
3865,741,1
3866,103,1
3867,211,1
3868,277,1
